TID,OBJECTID,ORGANIZATION,LOCATEID,COLLECADDRES,COLLECCITY,COLLECZIP,COMP_ADDR,FIPSCOUNTY,JURISDNAME,TRAPTYPE,OrgLocIDTrap,POOLSIZE,GENDER,TESTTYPE,RESULTTYPE,ISPOS,TESTDATE,GENUS,SPECIES,U_trap2,TRAPTYPE,Loc_name,LOGITUDE,LATITUDE,COLLECSAMPLEID,U_id2,Numtests,COLLECDATE,WEEK_NEW,YEAR
Y11P10770,190974,CHICAGO HEALTH DEPT,T903,10000 W OHARE,CHICAGO,60666,10000 W OHARE_CHICAGO_60666,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,CHICAGO HEALTH DEPT|T903|GRAVID TRAP,18,Female,PCRWNV,POSITIVE,1,29-Jul-11,Culex,PIPIENS/RESTUANS,UTC1139,GRAVID TRAP,IDPH,-87.89703,41.96849,31802,UTC1139 31802,1,27-Jul-11,30,2011
Y11P10964,191071,CHICAGO HEALTH DEPT,T903,10000 W OHARE,CHICAGO,60666,10000 W OHARE_CHICAGO_60666,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,CHICAGO HEALTH DEPT|T903|GRAVID TRAP,10,Female,PCRWNV,POSITIVE,1,29-Jul-11,Culex,RESTUANS,UTC1139,GRAVID TRAP,IDPH,-87.89703,41.96849,31803,UTC1139 31803,1,27-Jul-11,30,2011
Y11P10760,190969,CHICAGO HEALTH DEPT,T915,10000 W OHARE AIRPORT,CHICAGO,60666,10000 W OHARE AIRPORT_CHICAGO_60666,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,CHICAGO HEALTH DEPT|T915|GRAVID TRAP,21,Female,PCRWNV,POSITIVE,1,29-Jul-11,Culex,PIPIENS/RESTUANS,UTC1140,GRAVID TRAP,IDPH,-87.89703,41.96849,31814,UTC1140 31814,1,27-Jul-11,30,2011
Y11P10970,191074,CHICAGO HEALTH DEPT,T915,10000 W OHARE AIRPORT,CHICAGO,60666,10000 W OHARE AIRPORT_CHICAGO_60666,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,CHICAGO HEALTH DEPT|T915|GRAVID TRAP,17,Female,PCRWNV,POSITIVE,1,29-Jul-11,Culex,RESTUANS,UTC1140,GRAVID TRAP,IDPH,-87.89703,41.96849,31815,UTC1140 31815,1,27-Jul-11,30,2011
Y11P10772,190975,CHICAGO HEALTH DEPT,T902,10000 W OHARE AIRPORT,CHICAGO,60666,10000 W OHARE AIRPORT_CHICAGO_60666,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,CHICAGO HEALTH DEPT|T902|GRAVID TRAP,21,Female,PCRWNV,POSITIVE,1,29-Jul-11,Culex,PIPIENS/RESTUANS,UTC1146,GRAVID TRAP,IDPH,-87.89703,41.96849,31799,UTC1146 31799,1,27-Jul-11,30,2011
Y11P10786,190982,CHICAGO HEALTH DEPT,T223,5115 N MONT CLARE AVE,CHICAGO,60656,5115 N MONT CLARE AVE_CHICAGO_60656,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,CHICAGO HEALTH DEPT|T223|GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,29-Jul-11,Culex,PIPIENS/RESTUANS,UTC1153,GRAVID TRAP,IDPH,-87.80467,41.973995,31729,UTC1153 31729,1,27-Jul-11,30,2011
Y11P11117,191133,North Shore MAD,NSG22,WAYSIDE WOODS - DEMPSTER & LEHIGH,MORTON GROVE,60053,WAYSIDE WOODS - DEMPSTER & LEHIGH_MORTON GROVE_60053,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,North Shore MAD|NSG22|GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,03-Aug-11,Culex,PIPIENS,UTC1201,GRAVID TRAP,IDPH,-87.789667,42.04255,NS686,UTC1201 NS686,2,27-Jul-11,30,2011
Y11P09945,190507,IDPH,IDPH 111,15524 130TH PLACE,LEMONT,60439,15524 130TH PLACE_LEMONT_60439,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,IDPH|IDPH 111|GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,01-Aug-11,Culex,PIPIENS/RESTUANS,UTC0863,GRAVID TRAP,IDPH,-87.997908,41.650382,399,UTC0863 399,1,28-Jul-11,30,2011
Y11P09937,190499,IDPH,IDPH 101,5348 STONY CREEK DRIVE,OAK LAWN,60453,5348 STONY CREEK DRIVE_OAK LAWN_60453,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,IDPH|IDPH 101|GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,01-Aug-11,Culex,PIPIENS/RESTUANS,UTC0892,GRAVID TRAP,IDPH,-87.752938,41.699163,391,UTC0892 391,1,28-Jul-11,30,2011
Y11P09951,190513,IDPH,IDPH112,8700 SOUTH KEDZIE AVE.,EVERGREEN PARK,60805,8700 SOUTH KEDZIE AVE._EVERGREEN PARK_60805,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,IDPH|IDPH112|GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,01-Aug-11,Culex,PIPIENS/RESTUANS,UTC0928,GRAVID TRAP,IDPH,-87.702216,41.735186,405,UTC0928 405,1,28-Jul-11,30,2011
Y11P09949,190511,IDPH,IDPH 06,7401 WEST LAWRENCE AVE.,HARWOOD HEIGHTS,60706,7401 WEST LAWRENCE AVE._HARWOOD HEIGHTS_60706,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,IDPH|IDPH 06|GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,01-Aug-11,Culex,PIPIENS/RESTUANS,UTC1136,GRAVID TRAP,IDPH,-87.812131,41.967093,403,UTC1136 403,1,28-Jul-11,30,2011
Y11P09950,190512,IDPH,IDPH 06,7401 WEST LAWRENCE AVE.,HARWOOD HEIGHTS,60706,7401 WEST LAWRENCE AVE._HARWOOD HEIGHTS_60706,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,IDPH|IDPH 06|GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,01-Aug-11,Culex,PIPIENS/RESTUANS,UTC1136,GRAVID TRAP,IDPH,-87.812131,41.967093,404,UTC1136 404,1,28-Jul-11,30,2011
Y11P09952,190514,IDPH,IDPH 06,7401 WEST LAWRENCE AVE.,HARWOOD HEIGHTS,60706,7401 WEST LAWRENCE AVE._HARWOOD HEIGHTS_60706,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,IDPH|IDPH 06|GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,01-Aug-11,Culex,PIPIENS/RESTUANS,UTC1136,GRAVID TRAP,IDPH,-87.812131,41.967093,406,UTC1136 406,1,28-Jul-11,30,2011
Y11P09182,189980,DUPAGE COUNTY HEALTH DEPT,301,130 Forest Avenue,ITASCA,60143,130 Forest Avenue_ITASCA_60143,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,DUPAGE COUNTY HEALTH DEPT|301|GRAVID TRAP,10,Female,RAMP WNV,POSITIVE,1,29-Jul-11,Culex,SP,UTC1151,GRAVID TRAP,IDPH,-88.017384,41.969101,E11143,UTC1151 E11143,1,28-Jul-11,30,2011
Y11P10694,190932,Northwest MAD,NWBG1,739 Weidner Rd,BUFFALO GROVE,60089,739 Weidner Rd_BUFFALO GROVE_60089,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWBG1|GRAVID TRAP,18,Female,PCRWNV,POSITIVE,1,16-Aug-11,Culex,SPP,UTC1256,GRAVID TRAP,IDPH,-87.97649,42.14123,479,UTC1256 479,2,28-Jul-11,30,2011
Y11P09651,190333,COOK COUNTY HEALTH DEPT,25,9809 W 98TH ST,CHICAGO RIDGE,60415,9809 W 98TH ST_CHICAGO RIDGE_60415,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,COOK COUNTY HEALTH DEPT|25|GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,02-Aug-11,Culex,PIPIENS/RESTUANS,UTC0908,GRAVID TRAP,IDPH,-87.790602,41.713899,364,UTC0908 364,1,29-Jul-11,30,2011
Y11P09710,190390,COOK COUNTY HEALTH DEPT,67,2225 ATLANTIC AVE.,MELROSE PARK,60160,2225 ATLANTIC AVE._MELROSE PARK_60160,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,COOK COUNTY HEALTH DEPT|67|GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,02-Aug-11,Culex,PIPIENS/RESTUANS,UTC1081,GRAVID TRAP,IDPH,-87.868355,41.91915,413,UTC1081 413,1,29-Jul-11,30,2011
Y11P09714,190394,COOK COUNTY HEALTH DEPT,17,2350 17TH AVENUE & FULLERTON AVENUE,FRANKLIN PARK,60131,2350 17TH AVENUE & FULLERTON AVENUE_FRANKLIN PARK_60131,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,COOK COUNTY HEALTH DEPT|17|GRAVID TRAP,26,Female,RAMP WNV,POSITIVE,1,02-Aug-11,Culex,PIPIENS/RESTUANS,UTC1085,GRAVID TRAP,IDPH,-87.855546,41.922432,415,UTC1085 415,1,29-Jul-11,30,2011
Y11P09665,190345,COOK COUNTY HEALTH DEPT,51,4825 RIDGEWOOD,NORRIDGE,60634,4825 RIDGEWOOD_NORRIDGE_60634,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,COOK COUNTY HEALTH DEPT|51|GRAVID TRAP,11,Female,RAMP WNV,POSITIVE,1,02-Aug-11,Culex,PIPIENS/RESTUANS,UTC1106,GRAVID TRAP,IDPH,-87.79447,41.94516,374,UTC1106 374,1,29-Jul-11,30,2011
Y11P09662,190342,COOK COUNTY HEALTH DEPT,62,1418 PFINGSTEN ROAD,GLENVIEW,60025,1418 PFINGSTEN ROAD_GLENVIEW_60025,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,COOK COUNTY HEALTH DEPT|62|GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,02-Aug-11,Culex,PIPIENS/RESTUANS,UTC1223,GRAVID TRAP,IDPH,-87.849313,42.081334,371,UTC1223 371,1,29-Jul-11,30,2011
Y11P11171,191151,North Shore MAD,NSG5,4600 Block BRUMMEL,SKOKIE,60077,4600 Block BRUMMEL_SKOKIE_60077,COOK,SKOKIE HEALTH DEPT,GRAVID TRAP,North Shore MAD|NSG5|GRAVID TRAP,42,Female,PCRWNV,POSITIVE,1,03-Aug-11,Culex,PIPIENS,UTC1233,GRAVID TRAP,IDPH,-87.761766,42.097216,NS704,UTC1233 NS704,2,29-Jul-11,30,2011
Y11P09659,190339,COOK COUNTY HEALTH DEPT,50,3913 HARVEST LANE,GLENVIEW,60025,3913 HARVEST LANE_GLENVIEW_60025,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,COOK COUNTY HEALTH DEPT|50|GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,02-Aug-11,Culex,PIPIENS/RESTUANS,UTC1234,GRAVID TRAP,IDPH,-87.852019,42.09763,368,UTC1234 368,1,29-Jul-11,30,2011
Y11P11192,191158,North Shore MAD,NSG24,SOMME WOODS,NORTHBROOK,60062,SOMME WOODS_NORTHBROOK_60062,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,North Shore MAD|NSG24|GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,03-Aug-11,Culex,PIPIENS,UTC1252,GRAVID TRAP,IDPH,-87.84219,42.12548,NS711,UTC1252 NS711,2,29-Jul-11,30,2011
Y11P09745,190405,Desplaines Valley MAD,su,7326 57th St.,SUMMIT,60501,7326 57th St._SUMMIT_60501,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|su|GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,16-Aug-11,Culex,PIPIENS/RESTUANS,UTC0974,GRAVID TRAP,IDPH,-87.80536,41.78853,dv726,UTC0974 dv726,2,31-Jul-11,31,2011
Y11P09784,190418,Desplaines Valley MAD,we,Roosevelt & Oakridge,HILLSIDE,60162,Roosevelt & Oakridge_HILLSIDE_60162,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|we|GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,16-Aug-11,Culex,PIPIENS/RESTUANS,UTC1026,GRAVID TRAP,IDPH,-87.88832,41.85585,dv739,UTC1026 dv739,2,31-Jul-11,31,2011
Y11P09805,190425,Desplaines Valley MAD,mp,1000 N. 25TH AVE.,MELROSE PARK,60160,1000 N. 25TH AVE._MELROSE PARK_60160,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|mp|GRAVID TRAP,51,Female,PCRWNV,POSITIVE,1,16-Aug-11,Culex,PIPIENS/RESTUANS,UTC1063,GRAVID TRAP,IDPH,-87.86557,41.89633,dv746,UTC1063 dv746,2,31-Jul-11,31,2011
Y11P10715,190939,Northwest MAD,NWEG2,West Glenn Terrace and Easton Ln.,ELK GROVE VILLAGE,60007,West Glenn Terrace and Easton Ln._ELK GROVE VILLAGE_60007,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWEG2|GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,16-Aug-11,Culex,SPP,UTC1169,GRAVID TRAP,IDPH,-88.04102,42.00442,486,UTC1169 486,2,31-Jul-11,31,2011
Y11P10652,190918,Northwest MAD,NWSC3,722 DARTMOUTH LN.,SCHAUMBURG,60193,722 DARTMOUTH LN._SCHAUMBURG_60193,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWSC3|GRAVID TRAP,25,Female,PCRWNV,POSITIVE,1,16-Aug-11,Culex,SPP,UTC1170,GRAVID TRAP,IDPH,-88.11345,42.00641,501,UTC1170 501,2,31-Jul-11,31,2011
Y11P10721,190941,Northwest MAD,NWEG3,812 ROPPOLO DRIVE,ELK GROVE VILLAGE,60007,812 ROPPOLO DRIVE_ELK GROVE VILLAGE_60007,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWEG3|GRAVID TRAP,24,Female,PCRWNV,POSITIVE,1,16-Aug-11,Culex,SPP,UTC1175,GRAVID TRAP,IDPH,-87.953531,42.01279,488,UTC1175 488,2,31-Jul-11,31,2011
Y11P10646,190916,Northwest MAD,NWPR2,8600 N. MILWAUKEE AVE.,NILES,60714,8600 N. MILWAUKEE AVE._NILES_60714,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWPR2|GRAVID TRAP,30,Female,PCRWNV,POSITIVE,1,16-Aug-11,Culex,SPP,UTC1189,GRAVID TRAP,IDPH,-87.831669,42.033113,499,UTC1189 499,2,31-Jul-11,31,2011
Y11P10637,190913,Northwest MAD,NWPH2,14 E. CAMP MCDONALD ROAD,PROSPECT HEIGHTS,60070,14 E. CAMP MCDONALD ROAD_PROSPECT HEIGHTS_60070,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWPH2|GRAVID TRAP,44,Female,PCRWNV,POSITIVE,1,16-Aug-11,Culex,SPP,UTC1204,GRAVID TRAP,IDPH,-87.934,42.046,496,UTC1204 496,2,31-Jul-11,31,2011
Y11P10709,190937,Northwest MAD,NWDP,340 Norman Ct.,DES PLAINES,60016,340 Norman Ct._DES PLAINES_60016,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWDP|GRAVID TRAP,37,Female,PCRWNV,POSITIVE,1,16-Aug-11,Culex,SPP,UTC1206,GRAVID TRAP,IDPH,-87.92988,42.04765,484,UTC1206 484,2,31-Jul-11,31,2011
Y11P10622,190908,Northwest MAD,NWGL1,435 Hazelwood,GLENVIEW,60025,435 Hazelwood_GLENVIEW_60025,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWGL1|GRAVID TRAP,40,Female,PCRWNV,POSITIVE,1,16-Aug-11,Culex,SPP,UTC1213,GRAVID TRAP,IDPH,-87.8411,42.06308,491,UTC1213 491,2,31-Jul-11,31,2011
Y11P10625,190909,Northwest MAD,NWGL1,435 Hazelwood,GLENVIEW,60025,435 Hazelwood_GLENVIEW_60025,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWGL1|GRAVID TRAP,30,Female,PCRWNV,POSITIVE,1,16-Aug-11,Culex,SPP,UTC1213,GRAVID TRAP,IDPH,-87.8411,42.06308,492,UTC1213 492,2,31-Jul-11,31,2011
Y11P10634,190912,Northwest MAD,NWNB1,2005 LA VIGNE LN,NORTHBROOK,60056,2005 LA VIGNE LN_NORTHBROOK_60056,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWNB1|GRAVID TRAP,16,Female,PCRWNV,POSITIVE,1,16-Aug-11,Culex,SPP,UTC1245,GRAVID TRAP,IDPH,-87.860278,42.115833,495,UTC1245 495,2,31-Jul-11,31,2011
Y11P09694,190374,COOK COUNTY HEALTH DEPT,58,17755 ASHLAND AVE,HOMEWOOD,60430,17755 ASHLAND AVE_HOMEWOOD_60430,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,COOK COUNTY HEALTH DEPT|58|GRAVID TRAP,11,Female,RAMP WNV,POSITIVE,1,02-Aug-11,Culex,PIPIENS/RESTUANS,UTC0842,GRAVID TRAP,IDPH,-87.6557,41.567243,386,UTC0842 386,1,01-Aug-11,31,2011
Y11P09918,190480,DUPAGE COUNTY HEALTH DEPT,307,542 Walnut St.,ELMHURST,60126,542 Walnut St._ELMHURST_60126,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,DUPAGE COUNTY HEALTH DEPT|307|GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,02-Aug-11,Culex,SP,UTC1076,GRAVID TRAP,IDPH,-87.9501,41.915797,E11151,UTC1076 E11151,1,01-Aug-11,31,2011
Y11P12331,191870,North Shore MAD,NSG23,NILES FPD - NORDICA & FARGO,NILES,60714,NILES FPD - NORDICA & FARGO_NILES_60714,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,North Shore MAD|NSG23|GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,10-Aug-11,Culex,PIPIENS,UTC1176,GRAVID TRAP,IDPH,-87.798462,42.01703,NS740,UTC1176 NS740,2,01-Aug-11,31,2011
Y11P12621,192018,Northwest MAD,KIRIE,ELMHURST RD AND OAKTON ST,DES PLAINES,60016,ELMHURST RD AND OAKTON ST_DES PLAINES_60016,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|KIRIE|GRAVID TRAP,47,Female,PCRWNV,POSITIVE,1,16-Aug-11,Culex,SPP,UTC1178,GRAVID TRAP,IDPH,-87.937216,42.01915,529,UTC1178 529,2,01-Aug-11,31,2011
Y11P12319,191866,North Shore MAD,NSG17,212 DEWEY,EVANSTON,60201,212 DEWEY_EVANSTON_60201,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,North Shore MAD|NSG17|GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,10-Aug-11,Culex,PIPIENS,UTC1181,GRAVID TRAP,IDPH,-87.696433,42.022067,NS736,UTC1181 NS736,2,01-Aug-11,31,2011
Y11P12322,191867,North Shore MAD,NSG17,212 DEWEY,EVANSTON,60201,212 DEWEY_EVANSTON_60201,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,North Shore MAD|NSG17|GRAVID TRAP,40,Female,PCRWNV,POSITIVE,1,10-Aug-11,Culex,PIPIENS,UTC1181,GRAVID TRAP,IDPH,-87.696433,42.022067,NS737,UTC1181 NS737,2,01-Aug-11,31,2011
Y11P12325,191868,North Shore MAD,NSG22,WAYSIDE WOODS - DEMPSTER & LEHIGH,MORTON GROVE,60053,WAYSIDE WOODS - DEMPSTER & LEHIGH_MORTON GROVE_60053,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,North Shore MAD|NSG22|GRAVID TRAP,42,Female,PCRWNV,POSITIVE,1,10-Aug-11,Culex,PIPIENS,UTC1201,GRAVID TRAP,IDPH,-87.789667,42.04255,NS738,UTC1201 NS738,2,01-Aug-11,31,2011
Y11P12112,191797,North Shore MAD,NSG27,3550 LAKE,SKOKIE,60076,3550 LAKE_SKOKIE_60076,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,North Shore MAD|NSG27|GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,10-Aug-11,Culex,PIPIENS,UTC1203,GRAVID TRAP,IDPH,-87.71772,42.04461,NS746,UTC1203 NS746,2,01-Aug-11,31,2011
Y11P12118,191799,North Shore MAD,NSG27,3550 LAKE,SKOKIE,60076,3550 LAKE_SKOKIE_60076,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,North Shore MAD|NSG27|GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,10-Aug-11,Culex,PIPIENS,UTC1203,GRAVID TRAP,IDPH,-87.71772,42.04461,NS748,UTC1203 NS748,2,01-Aug-11,31,2011
Y11P12121,191800,North Shore MAD,NSG27,3550 LAKE,SKOKIE,60076,3550 LAKE_SKOKIE_60076,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,North Shore MAD|NSG27|GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,10-Aug-11,Culex,PIPIENS,UTC1203,GRAVID TRAP,IDPH,-87.71772,42.04461,NS749,UTC1203 NS749,2,01-Aug-11,31,2011
Y11P12615,192016,Northwest MAD,NWPH2,14 E. CAMP MCDONALD ROAD,PROSPECT HEIGHTS,60070,14 E. CAMP MCDONALD ROAD_PROSPECT HEIGHTS_60070,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWPH2|GRAVID TRAP,33,Female,PCRWNV,POSITIVE,1,16-Aug-11,Culex,SPP,UTC1204,GRAVID TRAP,IDPH,-87.934,42.046,503,UTC1204 503,2,01-Aug-11,31,2011
Y11P12738,192057,Northwest MAD,NWGL1,435 Hazelwood,GLENVIEW,60025,435 Hazelwood_GLENVIEW_60025,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWGL1|GRAVID TRAP,37,Female,PCRWNV,POSITIVE,1,16-Aug-11,Culex,SPP,UTC1213,GRAVID TRAP,IDPH,-87.8411,42.06308,514,UTC1213 514,2,01-Aug-11,31,2011
Y11P09901,190463,COOK COUNTY HEALTH DEPT,74,DEARLOVE RD AND DIABOLO RD,GLENVIEW,60025,DEARLOVE RD AND DIABOLO RD_GLENVIEW_60025,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,COOK COUNTY HEALTH DEPT|74|GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,02-Aug-11,Culex,PIPIENS/RESTUANS,UTC1218,GRAVID TRAP,IDPH,-87.81645,42.07364,420,UTC1218 420,1,01-Aug-11,31,2011
Y11P12301,191860,North Shore MAD,NSG13,2900 PATRIOT BLVD,GLENVIEW,60025,2900 PATRIOT BLVD_GLENVIEW_60025,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,North Shore MAD|NSG13|GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,10-Aug-11,Culex,PIPIENS,UTC1242,GRAVID TRAP,IDPH,-87.821683,42.110783,NS730,UTC1242 NS730,2,01-Aug-11,31,2011
Y11P12741,192058,Northwest MAD,NWNB1,2005 LA VIGNE LN,NORTHBROOK,60056,2005 LA VIGNE LN_NORTHBROOK_60056,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWNB1|GRAVID TRAP,8,Female,PCRWNV,POSITIVE,1,16-Aug-11,Culex,SPP,UTC1245,GRAVID TRAP,IDPH,-87.860278,42.115833,515,UTC1245 515,2,01-Aug-11,31,2011
Y11P12295,191858,North Shore MAD,NSG9,937 HAPP ROAD,NORTHFIELD,60093,937 HAPP ROAD_NORTHFIELD_60093,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,North Shore MAD|NSG9|GRAVID TRAP,48,Female,PCRWNV,POSITIVE,1,10-Aug-11,Culex,PIPIENS,UTC1248,GRAVID TRAP,IDPH,-87.781716,42.117633,NS728,UTC1248 NS728,2,01-Aug-11,31,2011
Y11P12337,191872,North Shore MAD,NSG24,SOMME WOODS,NORTHBROOK,60062,SOMME WOODS_NORTHBROOK_60062,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,North Shore MAD|NSG24|GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,10-Aug-11,Culex,PIPIENS,UTC1252,GRAVID TRAP,IDPH,-87.84219,42.12548,NS742,UTC1252 NS742,2,01-Aug-11,31,2011
Y11P09975,190537,IDPH,IDPH 101,5348 STONY CREEK DRIVE,OAK LAWN,60453,5348 STONY CREEK DRIVE_OAK LAWN_60453,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,IDPH|IDPH 101|GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,03-Aug-11,Culex,PIPIENS/RESTUANS,UTC0892,GRAVID TRAP,IDPH,-87.752938,41.699163,421,UTC0892 421,1,02-Aug-11,31,2011
Y11P11897,191543,CITY OF NAPERVILLE,G16,3715 IDLEWILD LN.,NAPERVILLE,60564,3715 IDLEWILD LN._NAPERVILLE_60564,WILL,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,CITY OF NAPERVILLE|G16|GRAVID TRAP,114,Female,RAMP WNV,POSITIVE,1,02-Aug-11,Culex,PIPIENS,UTC0905,GRAVID TRAP,IDPH,-88.219487,41.710705,125,UTC0905 125,1,02-Aug-11,31,2011
Y11P09979,190541,IDPH,IDPH 105,CENTRAL AVE/EDISON AVE,OAK LAWN,60453,CENTRAL AVE/EDISON AVE_OAK LAWN_60453,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,IDPH|IDPH 105|GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,03-Aug-11,Culex,PIPIENS/RESTUANS,UTC0906,GRAVID TRAP,IDPH,-87.74943,41.71211,425,UTC0906 425,1,02-Aug-11,31,2011
Y11P11657,191386,Clarke Mosquito Control,W443,POTTER & CENTRAL,WOOD DALE,60191,POTTER & CENTRAL_WOOD DALE_60191,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,Clarke Mosquito Control|W443|GRAVID TRAP,46,Female,RAMP WNV,POSITIVE,1,05-Aug-11,Culex,PIPIENS/RESTUANS,UTC1130,GRAVID TRAP,IDPH,-87.97927,41.96472,900-0410,UTC1130 900-0410,1,02-Aug-11,31,2011
Y11P11658,191387,Clarke Mosquito Control,W443,POTTER & CENTRAL,WOOD DALE,60191,POTTER & CENTRAL_WOOD DALE_60191,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,Clarke Mosquito Control|W443|GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,05-Aug-11,Culex,PIPIENS/RESTUANS,UTC1130,GRAVID TRAP,IDPH,-87.97927,41.96472,900-0411,UTC1130 900-0411,1,02-Aug-11,31,2011
Y11P09986,190548,IDPH,IDPH 06,7401 WEST LAWRENCE AVE.,HARWOOD HEIGHTS,60706,7401 WEST LAWRENCE AVE._HARWOOD HEIGHTS_60706,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,IDPH|IDPH 06|GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,03-Aug-11,Culex,PIPIENS/RESTUANS,UTC1136,GRAVID TRAP,IDPH,-87.812131,41.967093,446,UTC1136 446,1,02-Aug-11,31,2011
