OBJECTID,ORGANIZATION,LOCATEID,COLLECADDRES,COLLECCITY,COLLECZIP,COMP_ADDR,FIPSCOUNTY,JURISDNAME,TRAPTYPE,POOLSIZE,GENDER,TESTTYPE,RESULTTYPE,ISPOS,TESTDATE,GENUS,SPECIES,LL_Source,LOGITUDE,LATITUDE,COLLECSAMPLEID,COLLECDATE,WEEK_NEW,NUMTESTS,UniqueID
221282,CITY OF NAPERVILLE,G6,1003 DOUGLAS AV.,NAPERVILLE,60563,1003 DOUGLAS AV._NAPERVILLE_60563,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,11,Female,RAMP WNV,NEGATIVE,0,14-May-13,Culex,SP,GISSA,-88.164146,41.775795,012,14-May-13,20,1,G6_012
222760,CITY OF NAPERVILLE,G8,731 S. WEST ST.,NAPERVILLE,60540,731 S. WEST ST._NAPERVILLE_60540,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,30,Female,RAMP WNV,NEGATIVE,0,18-Jun-13,Culex,SP,GISSA,-88.158407,41.765245,063,18-May-13,20,1,G8_063
221559,IDPH,MONEE 2,25663 OAK ROAD,MONEE,60449,25663 OAK ROAD_MONEE_60449,WILL,WILL COUNTY HEALTH DEPT,GRAVID TRAP,24,Female,RAMP WNV,NEGATIVE,0,5-Jun-13,Culex,PIPIENS/RESTUANS,GISSA,-87.743,41.4211,57,16-May-13,20,1,MONEE 2_57
221372,Northwest MAD,NWBG1,739 Weidner Rd,BUFFALO GROVE,60089,739 Weidner Rd_BUFFALO GROVE_60089,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,36,Female,RAMP WNV,NEGATIVE,0,15-May-13,Culex,PIPIENS/RESTUANS,IDPH,-87.97649,42.14123,32,13-May-13,20,1,NWBG1_32
221373,Northwest MAD,NWBG1,739 Weidner Rd,BUFFALO GROVE,60089,739 Weidner Rd_BUFFALO GROVE_60089,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,48,Female,RAMP WNV,NEGATIVE,0,15-May-13,Culex,PIPIENS/RESTUANS,IDPH,-87.97649,42.14123,20,14-May-13,20,1,NWBG1_20
221381,Northwest MAD,NWBR2,Stover and Palatine Rds,BARRINGTON,60010,Stover and Palatine Rds_BARRINGTON_60010,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,24,Female,RAMP WNV,NEGATIVE,0,15-May-13,Culex,PIPIENS/RESTUANS,IDPH,-88.16306,42.1139,9,14-May-13,20,1,NWBR2_9
221386,Northwest MAD,NWBR3,1150 PRAIRIE,BARRINGTON,60010,1150 PRAIRIE_BARRINGTON_60010,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,44,Female,RAMP WNV,NEGATIVE,0,15-May-13,Culex,PIPIENS/RESTUANS,IDPH,-88.1284,42.13776,23,14-May-13,20,1,NWBR3_23
221391,Northwest MAD,NWBT1,202 N. Crest,BARTLETT,60103,202 N. Crest_BARTLETT_60103,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,40,Female,RAMP WNV,NEGATIVE,0,15-May-13,Culex,PIPIENS/RESTUANS,IDPH,-88.17953,41.99677,19,14-May-13,20,1,NWBT1_19
221403,Northwest MAD,NWEG2,West Glenn Terrace and Easton Ln.,ELK GROVE VILLAGE,60007,West Glenn Terrace and Easton Ln._ELK GROVE VILLAGE_60007,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,51,Female,RAMP WNV,NEGATIVE,0,15-May-13,Culex,PIPIENS/RESTUANS,IDPH,-88.04102,42.00442,24,14-May-13,20,1,NWEG2_24
221410,Northwest MAD,NWEG3,812 ROPPOLO DRIVE,ELK GROVE VILLAGE,60007,812 ROPPOLO DRIVE_ELK GROVE VILLAGE_60007,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,24,Female,RAMP WNV,NEGATIVE,0,15-May-13,Culex,PIPIENS/RESTUANS,GISSA,-87.953531,42.01279,4,14-May-13,20,1,NWEG3_4
221417,Northwest MAD,NWEGSH,70 Scott St.,ELK GROVE VILLAGE,60007,70 Scott St._ELK GROVE VILLAGE_60007,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,4,Female,RAMP WNV,NEGATIVE,0,15-May-13,Culex,PIPIENS/RESTUANS,IDPH,-87.97607,42.02747,40,13-May-13,20,1,NWEGSH_40
221429,Northwest MAD,NWGL1,435 Hazelwood,GLENVIEW,60025,435 Hazelwood_GLENVIEW_60025,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,41,Female,RAMP WNV,NEGATIVE,0,15-May-13,Culex,PIPIENS/RESTUANS,IDPH,-87.8411,42.06308,13,14-May-13,20,1,NWGL1_13
221441,Northwest MAD,NWHE2,1070 Ash Road,HOFFMAN ESTATES,60192,1070 Ash Road_HOFFMAN ESTATES_60192,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,51,Female,RAMP WNV,NEGATIVE,0,15-May-13,Culex,PIPIENS/RESTUANS,IDPH,-88.0713,42.04724,25,14-May-13,20,1,NWHE2_25
221448,Northwest MAD,NWHE4,4335 HAMAN AVE,HOFFMAN ESTATES,60192,4335 HAMAN AVE_HOFFMAN ESTATES_60192,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,1,Female,RAMP WNV,NEGATIVE,0,15-May-13,Culex,PIPIENS/RESTUANS,IDPH,-88.104243,42.103473,39,14-May-13,20,1,NWHE4_39
221456,Northwest MAD,NWNB2,3120 N. Milwaukee,NORTHBROOK,60062,3120 N. Milwaukee_NORTHBROOK_60062,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,24,Female,RAMP WNV,NEGATIVE,0,15-May-13,Culex,PIPIENS/RESTUANS,IDPH,-87.88538,42.09502,11,14-May-13,20,1,NWNB2_11
221466,Northwest MAD,NWPA1,342 W. HELEN,PALATINE,60067,342 W. HELEN_PALATINE_60067,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,20,Female,RAMP WNV,NEGATIVE,0,15-May-13,Culex,PIPIENS/RESTUANS,IDPH,-88.0527,42.1045,35,14-May-13,20,1,NWPA1_35
221514,Northwest MAD,NWPH2,14 E. CAMP MCDONALD ROAD,PROSPECT HEIGHTS,60070,14 E. CAMP MCDONALD ROAD_PROSPECT HEIGHTS_60070,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,45,Female,RAMP WNV,NEGATIVE,0,15-May-13,Culex,PIPIENS/RESTUANS,IDPH,-87.934,42.046,31,14-May-13,20,1,NWPH2_31
221481,Northwest MAD,NWPR2,8600 N. MILWAUKEE AVE.,NILES,60714,8600 N. MILWAUKEE AVE._NILES_60714,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,15,Female,RAMP WNV,NEGATIVE,0,15-May-13,Culex,PIPIENS/RESTUANS,IDPH,-87.831669,42.033113,22,14-May-13,20,1,NWPR2_22
221499,Northwest MAD,NWSC4,1334 SOMERSET LN.,SCHAUMBURG,60193,1334 SOMERSET LN._SCHAUMBURG_60193,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,21,Female,RAMP WNV,NEGATIVE,0,15-May-13,Culex,PIPIENS/RESTUANS,IDPH,-88.114261,42.019974,34,14-May-13,20,1,NWSC4_34
221592,MCHENRY COUNTY HEALTH DEPT,1,2200 SEMINARY AVE,WOODSTOCK,60098,2200 SEMINARY AVE_WOODSTOCK_60098,MCHENRY,MCHENRY COUNTY HEALTH DEPT,GRAVID TRAP,31,Female,RAMP WNV,NEGATIVE,0,23-May-13,Culex,SP,IDPH,-88.43831,42.34064,12013,20-May-13,21,1,1_12013
221101,Reed Township MAD,01,1150 N. DIVISION ST.,BRAIDWOOD,60408,1150 N. DIVISION ST._BRAIDWOOD_60408,WILL,WILL COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,31-May-13,Culex,PIPIENS/RESTUANS,IDPH,-88.134104,41.170373,RT003,20-May-13,21,1,01_RT003
221601,MCHENRY COUNTY HEALTH DEPT,1,2200 SEMINARY AVE,WOODSTOCK,60098,2200 SEMINARY AVE_WOODSTOCK_60098,MCHENRY,MCHENRY COUNTY HEALTH DEPT,GRAVID TRAP,12,Female,RAMP WNV,NEGATIVE,0,24-May-13,Culex,SP,IDPH,-88.43831,42.34064,102013,24-May-13,21,1,1_102013
221103,Reed Township MAD,02,24727 WEST AMENITY DRIVE,WILMINGTON,60481,24727 WEST AMENITY DRIVE_WILMINGTON_60481,WILL,WILL COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,31-May-13,Culex,PIPIENS/RESTUANS,IDPH,-88.122952,41.171356,RT005,20-May-13,21,1,02_RT005
221100,Reed Township MAD,04,786 E. SMITH RD,GODLEY,60407,786 E. SMITH RD_GODLEY_60407,WILL,WILL COUNTY HEALTH DEPT,GRAVID TRAP,31,Female,RAMP WNV,NEGATIVE,0,31-May-13,Culex,PIPIENS/RESTUANS,IDPH,-88.140802,41.135103,RT002,20-May-13,21,1,04_RT002
223065,COOK COUNTY HEALTH DEPT,10,2930 LEE STREET,MELROSE PARK,60160,2930 LEE STREET_MELROSE PARK_60160,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,25,Female,RAMP WNV,NEGATIVE,0,23-May-13,Culex,SP,GISSA,-87.894559,41.931243,6,22-May-13,21,1,10_6
221600,MCHENRY COUNTY HEALTH DEPT,15,3702 US HIGHWAY 14,CRYSTAL LAKE,60014,3702 US HIGHWAY 14_CRYSTAL LAKE_60014,MCHENRY,MCHENRY COUNTY HEALTH DEPT,GRAVID TRAP,13,Female,RAMP WNV,NEGATIVE,0,23-May-13,Culex,SP,IDPH,-88.26823,42.2226,92013,20-May-13,21,1,15_92013
221604,MCHENRY COUNTY HEALTH DEPT,15,3702 US HIGHWAY 14,CRYSTAL LAKE,60014,3702 US HIGHWAY 14_CRYSTAL LAKE_60014,MCHENRY,MCHENRY COUNTY HEALTH DEPT,GRAVID TRAP,1,Female,RAMP WNV,NEGATIVE,0,24-May-13,Culex,SP,IDPH,-88.26823,42.2226,132013,24-May-13,21,1,15_132013
221598,MCHENRY COUNTY HEALTH DEPT,17,1215 HILLCREST AVE.,FOX RIVER GROVE,60021,1215 HILLCREST AVE._FOX RIVER GROVE_60021,MCHENRY,MCHENRY COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,23-May-13,Culex,SP,IDPH,-88.23534,42.19053,72013,20-May-13,21,1,17_72013
221599,MCHENRY COUNTY HEALTH DEPT,17,1215 HILLCREST AVE.,FOX RIVER GROVE,60021,1215 HILLCREST AVE._FOX RIVER GROVE_60021,MCHENRY,MCHENRY COUNTY HEALTH DEPT,GRAVID TRAP,15,Female,RAMP WNV,NEGATIVE,0,23-May-13,Culex,SP,IDPH,-88.23534,42.19053,82013,20-May-13,21,1,17_82013
223063,COOK COUNTY HEALTH DEPT,17,2350 17TH AVENUE & FULLERTON AVENUE,FRANKLIN PARK,60131,2350 17TH AVENUE & FULLERTON AVENUE_FRANKLIN PARK_60131,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,20,Female,RAMP WNV,NEGATIVE,0,23-May-13,Culex,SP,IDPH,-87.855546,41.922432,4,22-May-13,21,1,17_4
221602,MCHENRY COUNTY HEALTH DEPT,17,1215 HILLCREST AVE.,FOX RIVER GROVE,60021,1215 HILLCREST AVE._FOX RIVER GROVE_60021,MCHENRY,MCHENRY COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,24-May-13,Culex,SP,IDPH,-88.23534,42.19053,112013,24-May-13,21,1,17_112013
221603,MCHENRY COUNTY HEALTH DEPT,17,1215 HILLCREST AVE.,FOX RIVER GROVE,60021,1215 HILLCREST AVE._FOX RIVER GROVE_60021,MCHENRY,MCHENRY COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,24-May-13,Culex,SP,IDPH,-88.23534,42.19053,122013,24-May-13,21,1,17_122013
221597,MCHENRY COUNTY HEALTH DEPT,19,10317 FREEMAN ROAD,HEBRON,60034,10317 FREEMAN ROAD_HEBRON_60034,MCHENRY,MCHENRY COUNTY HEALTH DEPT,GRAVID TRAP,7,Female,RAMP WNV,NEGATIVE,0,23-May-13,Culex,SP,IDPH,-88.43285,42.47678,62013,20-May-13,21,1,19_62013
221606,MCHENRY COUNTY HEALTH DEPT,19,10317 FREEMAN ROAD,HEBRON,60034,10317 FREEMAN ROAD_HEBRON_60034,MCHENRY,MCHENRY COUNTY HEALTH DEPT,GRAVID TRAP,15,Female,RAMP WNV,NEGATIVE,0,24-May-13,Culex,SP,IDPH,-88.43285,42.47678,152013,24-May-13,21,1,19_152013
221596,MCHENRY COUNTY HEALTH DEPT,20,8214 RICHARDSON,SPRING GROVE,60081,8214 RICHARDSON_SPRING GROVE_60081,MCHENRY,MCHENRY COUNTY HEALTH DEPT,GRAVID TRAP,7,Female,RAMP WNV,NEGATIVE,0,23-May-13,Culex,SP,IDPH,-88.2358,42.44694,52013,20-May-13,21,1,20_52013
221605,MCHENRY COUNTY HEALTH DEPT,20,8214 RICHARDSON,SPRING GROVE,60081,8214 RICHARDSON_SPRING GROVE_60081,MCHENRY,MCHENRY COUNTY HEALTH DEPT,GRAVID TRAP,8,Female,RAMP WNV,NEGATIVE,0,24-May-13,Culex,SP,IDPH,-88.2358,42.44694,142013,24-May-13,21,1,20_142013
223061,COOK COUNTY HEALTH DEPT,21,15405 KENTON AVE,OAK FOREST,60452,15405 KENTON AVE_OAK FOREST_60452,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,41,Female,RAMP WNV,NEGATIVE,0,23-May-13,Culex,SP,GISSA,-87.731827,41.612517,2,20-May-13,21,1,21_2
221593,MCHENRY COUNTY HEALTH DEPT,23,801 W. BRINK ST.,HARVARD,60033,801 W. BRINK ST._HARVARD_60033,MCHENRY,MCHENRY COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,23-May-13,Culex,SP,IDPH,-88.62511,42.41502,22013,20-May-13,21,1,23_22013
221594,MCHENRY COUNTY HEALTH DEPT,23,801 W. BRINK ST.,HARVARD,60033,801 W. BRINK ST._HARVARD_60033,MCHENRY,MCHENRY COUNTY HEALTH DEPT,GRAVID TRAP,26,Female,RAMP WNV,NEGATIVE,0,23-May-13,Culex,SP,IDPH,-88.62511,42.41502,32013,20-May-13,21,1,23_32013
221607,MCHENRY COUNTY HEALTH DEPT,23,801 W. BRINK ST.,HARVARD,60033,801 W. BRINK ST._HARVARD_60033,MCHENRY,MCHENRY COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,24-May-13,Culex,SP,IDPH,-88.62511,42.41502,162013,24-May-13,21,1,23_162013
221608,MCHENRY COUNTY HEALTH DEPT,23,801 W. BRINK ST.,HARVARD,60033,801 W. BRINK ST._HARVARD_60033,MCHENRY,MCHENRY COUNTY HEALTH DEPT,GRAVID TRAP,15,Female,RAMP WNV,NEGATIVE,0,24-May-13,Culex,SP,IDPH,-88.62511,42.41502,172013,24-May-13,21,1,23_172013
221595,MCHENRY COUNTY HEALTH DEPT,24,1415 N INDUSTRIAL DRIVE,MCHENRY,60050,1415 N INDUSTRIAL DRIVE_MCHENRY_60050,MCHENRY,MCHENRY COUNTY HEALTH DEPT,GRAVID TRAP,5,Female,RAMP WNV,NEGATIVE,0,23-May-13,Culex,SP,IDPH,-88.278436,42.349945,42013,20-May-13,21,1,24_42013
223060,COOK COUNTY HEALTH DEPT,30,7921 W. 101ST STREET,PALOS HILLS,60465,7921 W. 101ST STREET_PALOS HILLS_60465,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,23-May-13,Culex,SP,GISSA,-87.815516,41.707639,1,20-May-13,21,1,30_1
223062,COOK COUNTY HEALTH DEPT,33,12725 BELL ROAD,LEMONT,60439,12725 BELL ROAD_LEMONT_60439,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,33,Female,RAMP WNV,NEGATIVE,0,23-May-13,Culex,SP,GISSA,-87.9317,41.657165,3,20-May-13,21,1,33_3
221320,WILL COUNTY HEALTH DEPT,34,421 DORIS AVE,Joliet,60433,421 DORIS AVE_Joliet_60433,WILL,WILL COUNTY HEALTH DEPT,GRAVID TRAP,13,Female,RAMP WNV,NEGATIVE,0,28-May-13,Culex,SPP,IDPH,-88.041474,41.304663,1334WCDH1,24-May-13,21,1,34_1334WCDH1
223064,COOK COUNTY HEALTH DEPT,63,2130 WEST AVE.,MELROSE PARK,60160,2130 WEST AVE._MELROSE PARK_60160,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,20,Female,RAMP WNV,NEGATIVE,0,23-May-13,Culex,SP,IDPH,-87.85819,41.90093,5,22-May-13,21,1,63_5
221073,DUPAGE COUNTY HEALTH DEPT,103,28W335 RIVERA COURT,CAROL STREAM,60188,28W335 RIVERA COURT_CAROL STREAM_60188,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,24-May-13,Culex,SP,IDPH,-88.173268,41.93407,C13015,22-May-13,21,1,103_C13015
221074,DUPAGE COUNTY HEALTH DEPT,109,5N430 RAILROAD STREET,WAYNE,60184,5N430 RAILROAD STREET_WAYNE_60184,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,24-May-13,Culex,SP,GISSA,-88.24924,41.950872,C13016,22-May-13,21,1,109_C13016
221075,DUPAGE COUNTY HEALTH DEPT,201,6N275 Virginia Road,KEENEYVILLE,60172,6N275 Virginia Road_KEENEYVILLE_60172,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,36,Female,RAMP WNV,NEGATIVE,0,24-May-13,Culex,SP,IDPH,-88.117762,41.963811,C13017,22-May-13,21,1,201_C13017
223090,DUPAGE COUNTY HEALTH DEPT,207,180 Exchange Blvd.,GLENDALE HEIGHTS,60139,180 Exchange Blvd._GLENDALE HEIGHTS_60139,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,16,Female,RAMP WNV,NEGATIVE,0,24-May-13,Culex,SP,GISSA,-88.083803,41.927578,E13008,23-May-13,21,1,207_E13008
223091,DUPAGE COUNTY HEALTH DEPT,208,"Thorndale Avenue, Meacham Creek Park",ITASCA,60143,"Thorndale Avenue, Meacham Creek Park_ITASCA_60143",DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,24-May-13,Culex,SP,GISSA,-88.01989,41.97552,E13009,23-May-13,21,1,208_E13009
223092,DUPAGE COUNTY HEALTH DEPT,301,130 Forest Avenue,ITASCA,60143,130 Forest Avenue_ITASCA_60143,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,24-May-13,Culex,SP,GISSA,-88.017384,41.969101,E13010,23-May-13,21,1,301_E13010
223093,DUPAGE COUNTY HEALTH DEPT,307,542 Walnut St.,ELMHURST,60126,542 Walnut St._ELMHURST_60126,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,24-May-13,Culex,SP,GISSA,-87.9501,41.915797,E13011,23-May-13,21,1,307_E13011
223094,DUPAGE COUNTY HEALTH DEPT,309,422 W FULLERTON AVE,ADDISON,60101,422 W FULLERTON AVE_ADDISON_60101,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,20,Female,RAMP WNV,NEGATIVE,0,24-May-13,Culex,SP,GISSA,-87.999794,41.919794,E13012,23-May-13,21,1,309_E13012
223095,DUPAGE COUNTY HEALTH DEPT,310,CHURCH ST,BENSENVILLE,60106,CHURCH ST_BENSENVILLE_60106,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,24-May-13,Culex,SP,GISSA,-87.94689,41.95417,E13013,23-May-13,21,1,310_E13013
221076,DUPAGE COUNTY HEALTH DEPT,400,28W664 WASHINGTON AVE,WEST CHICAGO,60185,28W664 WASHINGTON AVE_WEST CHICAGO_60185,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,24,Female,RAMP WNV,NEGATIVE,0,24-May-13,Culex,SP,IDPH,-88.181875,41.864012,C13018,22-May-13,21,1,400_C13018
221077,DUPAGE COUNTY HEALTH DEPT,401,203 Grand Lake Blvd.,WEST CHICAGO,60185,203 Grand Lake Blvd._WEST CHICAGO_60185,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,22,Female,RAMP WNV,NEGATIVE,0,24-May-13,Culex,SP,IDPH,-88.209927,41.890016,C13019,22-May-13,21,1,401_C13019
221078,DUPAGE COUNTY HEALTH DEPT,406,19W421 BUTTERFIELD,WARRENVILLE,60555,19W421 BUTTERFIELD_WARRENVILLE_60555,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,24-May-13,Culex,SP,GISSA,-88.18793,41.82422,C13020,22-May-13,21,1,406_C13020
221079,DUPAGE COUNTY HEALTH DEPT,407,0S611 JEFFERSON STREET,WINFIELD,60190,0S611 JEFFERSON STREET_WINFIELD_60190,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,46,Female,RAMP WNV,NEGATIVE,0,24-May-13,Culex,SP,GISSA,-88.1522,41.8604,C13021,22-May-13,21,1,407_C13021
221080,DUPAGE COUNTY HEALTH DEPT,501,818 Carlson Avenue,WHEATON,60187,818 Carlson Avenue_WHEATON_60187,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,39,Female,RAMP WNV,NEGATIVE,0,24-May-13,Culex,SP,IDPH,-88.116694,41.872809,C13022,22-May-13,21,1,501_C13022
221081,DUPAGE COUNTY HEALTH DEPT,503,Sanitary Dist/Shaffner Rd,WHEATON,60187,Sanitary Dist/Shaffner Rd_WHEATON_60187,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,23,Female,RAMP WNV,NEGATIVE,0,24-May-13,Culex,SP,IDPH,-88.143233,41.845244,C13023,22-May-13,21,1,503_C13023
221028,DUPAGE COUNTY HEALTH DEPT,506,Morton Arb W/4100 Rt 53,LISLE,60532,Morton Arb W/4100 Rt 53_LISLE_60532,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,23-May-13,Culex,SP,IDPH,-88.087311,41.814018,SE13012,22-May-13,21,1,506_SE13012
221029,DUPAGE COUNTY HEALTH DEPT,511,784 Chidester,GLEN ELLYN,60137,784 Chidester_GLEN ELLYN_60137,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,23-May-13,Culex,SP,GISSA,-88.054135,41.886775,SE13013,22-May-13,21,1,511_SE13013
221082,DUPAGE COUNTY HEALTH DEPT,512,Seven Gables Park,WHEATON,60187,Seven Gables Park_WHEATON_60187,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,24-May-13,Culex,SP,GISSA,-88.1087,41.87038,C13024,22-May-13,21,1,512_C13024
223096,DUPAGE COUNTY HEALTH DEPT,516,"HAMPE PARK, CAROL STREAM, IL",CAROL STREAM,60188,"HAMPE PARK, CAROL STREAM, IL_CAROL STREAM_60188",DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,24-May-13,Culex,SP,IDPH,-88.127003,41.932635,E13014,23-May-13,21,1,516_E13014
223097,DUPAGE COUNTY HEALTH DEPT,604,470 18th Street,LOMBARD,60148,470 18th Street_LOMBARD_60148,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,37,Female,RAMP WNV,NEGATIVE,0,24-May-13,Culex,SP,GISSA,-88.008566,41.848942,E13015,23-May-13,21,1,604_E13015
221030,DUPAGE COUNTY HEALTH DEPT,607,920 Harger Rd.,OAK BROOK,60523,920 Harger Rd._OAK BROOK_60523,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,23-May-13,Culex,SP,GISSA,-87.942263,41.852266,SE13014,22-May-13,21,1,607_SE13014
223098,DUPAGE COUNTY HEALTH DEPT,609,WISCONSIN AVE,VILLA PARK,60181,WISCONSIN AVE_VILLA PARK_60181,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,19,Female,RAMP WNV,NEGATIVE,0,24-May-13,Culex,SP,GISSA,-87.97725,41.87746,E13016,23-May-13,21,1,609_E13016
223099,DUPAGE COUNTY HEALTH DEPT,610,"949 N. GRACE STREET, LOMBARD, ILLINOIS",LOMBARD,60148,"949 N. GRACE STREET, LOMBARD, ILLINOIS_LOMBARD_60148",DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,24-May-13,Culex,SP,IDPH,-88.007449,41.906584,E13017,23-May-13,21,1,610_E13017
221083,DUPAGE COUNTY HEALTH DEPT,704,"Old Eola Road, Ferrellgas corp.",AURORA,60507,"Old Eola Road, Ferrellgas corp._AURORA_60507",DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,24-May-13,Culex,SP,GISSA,-88.30694,41.7665,C13025,22-May-13,21,1,704_C13025
221084,DUPAGE COUNTY HEALTH DEPT,706,9S365 CHANDELLE DR.,NAPERVILLE,60564,9S365 CHANDELLE DR._NAPERVILLE_60564,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,24-May-13,Culex,SP,GISSA,-88.197479,41.733417,C13026,22-May-13,21,1,706_C13026
221085,DUPAGE COUNTY HEALTH DEPT,801,1717 Shagbark Court,NAPERVILLE,60540,1717 Shagbark Court_NAPERVILLE_60540,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,24-May-13,Culex,SP,GISSA,-88.11702,41.738563,C13027,22-May-13,21,1,801_C13027
221031,DUPAGE COUNTY HEALTH DEPT,802,Sleepy Hollow & Brookwood,LISLE,60532,Sleepy Hollow & Brookwood_LISLE_60532,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,48,Female,RAMP WNV,NEGATIVE,0,23-May-13,Culex,SP,IDPH,-88.087313,41.773075,SE13015,22-May-13,21,1,802_SE13015
221032,DUPAGE COUNTY HEALTH DEPT,808,7036 DUPAGE DRIVE,WOODRIDGE,60517,7036 DUPAGE DRIVE_WOODRIDGE_60517,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,14,Female,RAMP WNV,NEGATIVE,0,22-May-13,Culex,SP,GISSA,-88.061927,41.76032,SE13016,22-May-13,21,1,808_SE13016
221033,DUPAGE COUNTY HEALTH DEPT,901,5231 Brookbank,DOWNERS GROVE,60515,5231 Brookbank_DOWNERS GROVE_60515,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,23-May-13,Culex,SP,GISSA,-88.016673,41.79259,SE13017,23-May-13,21,1,901_SE13017
